Sample_ID,Site,Population,Treatment_PopType,Year,CO2CperHourperg,Overall_mineralization_rate,SORU_Biomass,POPRC_Biomass,MISC_Biomass,PercentN_SOIL,PercentN_LITTER,PercentN_POPRC,PercentN_MISC,PercentN_SORU,PercentC_SOIL,PercentC_LITTER,PercentC_POPRC,PercentC_MISC,PercentC_SORU,PlantDiversity,average_SOM
DCH_H1,DC,DC,Resistor,2021,3.420680221100748,40.8197061204636,17.980778515389254,29.753285809085245,28.265702043021317,0.3,1.2,2.4,2.2,3,3.4,43.1,42.7,40.7,47.3,1.5703826925832645,8.5572045915
DCH_H1,DC,DC,Resistor,2023,3.2270045135290766,43.69017549807375,28.74224841341795,33.91812080536912,10.100382683568524,0.3,2.4,1.6,2.4,2.7,4.5,49,43.7,46,45.5,1.0431720665075475,NA
DCH_H2,DC,DC,Resistor,2021,2.6181821524887203,-0.8291850291025935,9.403795346342118,44.70120100947134,25.8359775562322,0.2,1.1,2.8,2.3,1.6,3,44,44.4,46,47.6,1.5569331634932868,7.006497732
DCH_H2,DC,DC,Resistor,2023,1.7357746385473245,21.412224688920006,11.081263221517073,43.15671140939597,7.454556326237742,0.2,1.5,1.9,2.5,2.4,2.4,45.1,43.4,45.2,46.7,0.8306192702372093,NA
DCH_H3,DC,DC,Resistor,2021,2.0308647629986467,19.5588419914387,14.86187554482666,58.4992765790585,11.2576306354975,0.2,1,2.1,1.9,2.7,3.3,45.2,44.2,42.2,46.6,1.2641001987000602,6.7370830999999995
DCH_H3,DC,DC,Resistor,2023,1.9933489764269536,12.492785472404414,36.31124206708975,35.677852348993284,6.572614207127481,0.2,1.2,1.9,2,2.6,2.6,47.1,45,46.7,46.8,0.8590168151004672,NA
DCH_H4,DC,DC,Resistor,2021,1.9871554646195833,9.594950247533106,25.778035941795743,35.5024839630799,15.307171446812696,0.2,1.5,1.9,2.2,3.5,2.9,43.2,44.5,45.6,47.7,1.459711399869449,6.257227145
DCH_H4,DC,DC,Resistor,2023,2.263083774970685,13.499338689824857,60.2797219703838,27.75906040268456,5.69067208801722,0.2,2.6,1.8,5.6,2.4,3.1,43.2,42.8,42.6,45.1,0.7895296755863316,NA
DCH_H5,DC,DC,Resistor,2021,3.412167535019985,11.91159055387193,21.09968148595185,10.206012085503431,37.984599990177784,0.2,1.1,2,2,3.1,3.4,44.4,39.6,47.8,47.9,1.9666519473736936,7.749887031
DCH_H5,DC,DC,Resistor,2023,2.019211809116072,17.107309129557446,11.081263221517073,42.27684563758389,8.336498445348003,0.2,1.6,2.9,2.5,1.4,3.1,47,48.3,44.5,43,0.8092523346361203,NA
DCH_H6,DC,DC,Resistor,2021,2.2706669532812684,16.881807236118036,7.064618118420173,56.19959731746064,20.166620420390927,0.2,1.4,2.2,3.1,2,3.5,42.1,43.9,46.9,47.3,1.3189962610623915,7.134951688
DCH_H6,DC,DC,Resistor,2023,2.5579433254908266,21.67698617543138,48.926231489876095,29.07885906040268,9.218440564458263,0.2,0.7,2.1,1.4,3.3,3.5,46.1,43,49.5,46.4,1.098696283603592,NA
DCH_H7,DC,DC,Resistor,2021,2.898275386362304,24.492772481546826,21.8794072285925,41.25168211707455,16.117079609075734,0.3,1.5,2.4,2.1,3.6,3.5,42.7,44.9,45.9,47.8,1.2863562840731635,7.335223246
DCH_H7,DC,DC,Resistor,2023,3.256470584629435,25.776526966719544,48.926231489876095,32.158389261744965,5.24970102846209,0.5,2.6,2.1,2.3,2.4,7.1,46.1,43.9,44.8,46,0.9615196710448448,NA
DCH_H8,DC,DC,Resistor,2021,2.5268244404020748,23.336835633963542,17.201052772748607,27.453606547487386,29.885518367547395,0.3,1,2.1,2.5,2.8,4,45.8,44.2,43.5,46,1.7122870230480713,8.0303878335
DCH_H8,DC,DC,Resistor,2023,2.4642236576356886,24.810305171743988,71.6332124508915,13.68120805369127,15.833006457785217,0.2,2.6,1.2,1.8,2.4,3.3,41.9,42.2,43.1,44.6,1.1843971578607846,NA
DCH_V1,DC,DC,Vegetation,2021,2.375624118984656,19.892318404724982,13.302424059545363,67.69799362544994,7.208089824182307,0.3,1.3,2.2,2.8,2.4,3.7,44.8,44.1,44.2,47.3,1.1712542105076411,8.285839808
DCH_V1,DC,DC,Vegetation,2023,2.290294748663331,16.403182009325327,19.911755817467512,35.677852348993284,12.305237981344174,0.2,2,2.2,2.6,2.8,3.2,47,42.3,45,44.7,1.1460603690045292,NA
DCH_V2,DC,DC,Vegetation,2021,1.8827678661573035,20.59263750950338,9.403795346342118,56.19959731746064,17.73689593360181,0.2,1.9,2.6,2.9,3.4,2.8,43.9,45.2,45.3,47.5,1.5073022160471885,5.90504614
DCH_V2,DC,DC,Vegetation,2023,2.303436747610294,23.14709564304121,56.4952251435479,28.63892617449664,5.69067208801722,0.2,2,1.7,3.7,3,3,45.8,43.6,43.2,46.2,0.8168538148806387,NA
DCH_V3,DC,DC,Vegetation,2021,3.176473587036613,42.59524920923145,27.33748742707704,17.105049870297012,26.64588571849524,0.3,1.2,1.8,2.1,2.7,3.9,44.6,46.3,43,46.3,1.2432673003331707,9.5121436725
DCH_V3,DC,DC,Vegetation,2023,3.679763679832293,30.448960624690013,93.07869446962829,14.12114093959731,7.895527385792872,0.3,1.7,1.5,2.2,2.9,4.8,44,42.1,42.9,45.5,0.8121968624155879,NA
DCH_V4,DC,DC,Vegetation,2021,1.5463973865627076,36.68083246726828,25.778035941795743,26.303766916688456,21.786436744917005,0.2,1.3,1.8,2.4,2.5,3.3,44.5,43.7,43.8,47.2,1.7232441347951999,8.437392701
DCH_V4,DC,DC,Vegetation,2023,2.9779856933209623,18.314351144292466,37.572741009368386,29.51879194630872,11.864266921789044,0.3,1.2,1.4,2.4,3.1,4.4,45.5,43.4,44.5,47.4,1.2489195995423972,NA
DCH_V5,DC,DC,Vegetation,2021,2.159175026703646,17.90756145982388,6.284892375779524,59.64911620985743,19.35671225812789,0.2,0.8,3.1,2.8,2.8,2.9,45.5,44.5,45.1,46.1,1.265266902761422,7.236413669
DCH_V5,DC,DC,Vegetation,2023,2.7675233537299184,32.682856948684,53.97222725899063,30.398657718120802,5.24970102846209,0.3,2,1.3,3.1,2.6,3.7,45.5,44.2,49,45.9,0.7424631673941727,NA
DCH_V6,DC,DC,Vegetation,2021,2.7248526102796546,40.925294476512676,17.201052772748607,33.20280470148204,27.45579388075828,0.2,1.3,2.5,2.2,2.8,3.1,42.4,43,47.3,46.9,1.565018374194733,7.477770212
DCH_V6,DC,DC,Vegetation,2023,2.9910745986600826,52.64411077199166,24.95775158658205,37.877516778523486,8.336498445348003,0.3,2.5,2.7,2.8,2.5,3.7,46.3,44.9,46.3,45.8,1.064362215978836,NA
DCH_V7,DC,DC,Vegetation,2021,2.543004844862297,18.90739691038881,10.183521088982769,69.9976728870478,8.017997986445344,0.3,1.3,2.4,2.3,5.1,3.6,43.4,43.9,45,74.5,0.9835572051748972,7.424909667
DCH_V7,DC,DC,Vegetation,2023,2.0240970176705533,20.147113064811098,48.926231489876095,27.75906040268456,9.218440564458263,0.3,1.2,1.5,0,2.6,3.7,44.3,41.7,0,45.9,1.195332375675237,NA
DCH_V8,DC,DC,Vegetation,2021,1.622427986794528,19.134421236119657,6.284892375779524,27.453606547487386,41.22423263922994,0.2,2.3,2.8,3.8,2.4,2.5,45.4,44.3,44.4,42.7,1.9271821952927053,6.738080894
DCH_V8,DC,DC,Vegetation,2023,2.5760559273338415,30.299800419762704,12.342762163795706,44.91644295302013,5.24970102846209,0.2,0.7,1.3,2.3,2.3,3,44.9,43.6,45.1,45.5,0.5256547436773554,NA
DCN_H1,UP,DC,Resistor,2021,1.4671804840518878,-2.1328138406552495,5.933937378009096,47.35945345182779,49.59931911794176,0.2,0.6,1.6,1.9,1.9,2.7,44.9,43.5,44.1,47.6,1.579355520601442,6.0089965215
DCN_H1,UP,DC,Resistor,2023,2.2640836723046087,1.581649121092298,5.5581576026637185,55.23081435892895,99.3518554984694,0.2,0.9,1.1,2,2.1,2.9,43.8,43.4,44.8,43.5,1.1755359268930654,NA
DCN_H2,UP,DC,Resistor,2021,1.6719523694516432,-2.7771298915983036,19.64585409889394,43.12648454910452,43.516140301521474,0.2,0.9,1.6,2.4,1.8,2.5,41.5,44.2,51.5,46.3,1.3841587224081202,5.8672349740000005
DCN_H2,UP,DC,Resistor,2023,2.5586335523983035,-3.689370710266439,74.26714761376248,55.23081435892895,4.288537620164348,0.2,1,1.5,1.5,2,2.8,45.3,42.1,40.8,44.3,1.054248380751561,NA
DCN_H3,UP,DC,Resistor,2021,1.472823720147269,-2.822168371971899,12.789895738451518,66.83111040435482,21.211151307980444,0.2,0.8,2.7,2,2.2,3.4,43.6,44.7,41.7,46,1.154554356965914,6.216798141
DCN_H3,UP,DC,Resistor,2023,2.469031159604109,4.661288163081355,84.72286348501665,51.374802138563886,-1.9112439805946781,0.2,0.7,1.1,2.1,2.1,3.3,43.5,42.7,45.2,45.5,0.9118830479583887,NA
DCN_H4,UP,DC,Resistor,2021,1.4563467958679104,-5.526953759682735,53.925645901106044,38.89351564638125,18.169561899770304,0.1,0.8,1.2,3.1,1.9,2.2,44.3,44.6,44.5,49.2,1.2707300543845585,5.408047838
DCN_H4,UP,DC,Resistor,2023,2.4924394279449196,2.5598920225698465,68.29245283018868,56.194817414020214,8.421725354003698,0.2,1.1,1,1.9,2,2.8,41.7,39.9,39.3,45.3,1.1789191433663473,NA
DCN_H5,UP,DC,Resistor,2021,2.094527010196648,-4.848447217669073,32.215111093038374,25.3480151576668,52.6409085261519,0.2,1,1.8,2.6,2.3,2.4,42.6,43.3,45,47.7,1.4862290405358698,6.9547637985
DCN_H5,UP,DC,Resistor,2023,2.19196301144573,-2.779476375834763,93.68490566037735,45.5907838080163,-3.9778378475143534,0.2,0.9,1.2,1.5,2.7,3.1,43.7,41.8,43.6,46,0.8625700641066422,NA
DCN_H6,UP,DC,Resistor,2021,2.0057614603506124,4.520193521280717,33.35777081977878,32.12076540202403,44.530003437591525,0.1,1.1,1.9,1.9,1.6,1.9,42.2,43,46,45,1.478030214326541,5.84584104
DCN_H6,UP,DC,Resistor,2023,3.233654655652784,0.28079060053740834,78.74816870144284,43.66277769783377,20.82128855552175,0.1,0.5,2,0.9,2.2,2.4,43.1,43.1,45.5,45.9,1.2732403025492034,NA
DCN_H7,UP,DC,Resistor,2021,1.6033373847335168,-5.469272780231794,32.215111093038374,59.21176637945293,12.086383083350022,0.2,0.9,3.6,1.8,1.9,2.4,43.8,45.1,42.1,46,1.013755184968119,5.828813183499999
DCN_H7,UP,DC,Resistor,2023,2.7008562686544018,2.6122594580970575,69.78612652608213,57.15882046911148,6.355131487084023,0.2,1.4,1.5,1.5,2,2.7,45.6,43,42.1,44.8,0.975730007755216,NA
DCN_H8,UP,DC,Resistor,2021,1.3567404116657942,-1.3993898016769726,10.50457628497071,29.580984060390065,66.83499243113256,0.2,0.7,2.5,2.2,1.6,3,45.9,43.5,49.9,47.5,1.2872944036352312,6.326486281
DCN_H8,UP,DC,Resistor,2023,2.5105909730613645,3.0695973456758066,42.900000000000006,45.5907838080163,68.35294749467428,0.2,0.8,1.1,2.8,2.1,2.8,43,42.5,42.7,46,1.4007420303646878,NA
DCS_H1,YF,DC,Resistor,2021,1.0951951598546243,3.9469995946618535,45.817791733713996,46.225544132809425,22.762879591830178,0.1,0.5,2.1,1.6,2.1,1.2,46.8,44.9,40.8,46.6,1.3802392079399168,4.9013476905
DCS_H1,YF,DC,Resistor,2023,3.877560792663334,-8.302310451180356,-0.6601503759398413,77.86807010266514,6.259787954967753,0.1,1.3,1.3,1.3,1.7,2.4,46.2,42.7,43.1,46.5,0.5851171779274889,NA
DCS_H2,YF,DC,Resistor,2021,2.282979192219694,11.085227215788793,11.791222177524,34.844929603882356,70.33208207147477,0.2,1.2,2.8,2.1,2.2,3,42.9,44.9,41.1,47.5,1.7025214031643414,6.239869075
DCS_H2,YF,DC,Resistor,2023,2.963005133130049,21.504374348214576,-4.360902255639089,45.69454082161746,79.9707946223631,0.2,1.4,2.3,1.8,0,3.2,43.5,41.3,41.5,0,1.2524697182179085,NA
DCS_H4,YF,DC,Resistor,2021,1.7146060281246847,12.251831916620802,0.4490323254606697,94.02412515430312,21.573649529839063,0,0.9,2.3,1.5,0,1,40.9,39.6,38.8,0,0.8779086707663393,4.4816220565
DCS_H4,YF,DC,Resistor,2023,2.9732430751409344,16.703871851986793,-4.360902255639089,62.95838580169183,40.658257733085584,0.2,0.9,1.8,1.1,0,2.4,31.5,42.6,42.3,0,1.3450446101201623,NA
DCS_H5,YF,DC,Resistor,2021,1.8648635245732983,5.010754248259899,3.8516892810796692,23.464315074955287,89.35976306333261,0.1,1,1.9,1.8,2.1,2.1,44.2,39.6,42.4,47,1.806952917463415,7.0217695975
DCS_H5,YF,DC,Resistor,2023,3.1592626621021767,3.7800858299397833,8.591729323308277,13.521011540569774,132.38751047473312,0.3,0.9,1.2,1.7,0,4,44.9,43.8,42.6,0,1.1100605570361504,NA
DCS_H6,YF,DC,Resistor,2021,1.7337953557825552,8.495094357295152,9.522784207111334,87.19575643694688,18.00595934386572,0.1,1,2.2,1.8,3.2,2,45.4,43.4,39.6,46.9,0.9401695793417596,5.05733128
DCS_H6,YF,DC,Resistor,2023,4.093482935179068,1.1214707132963173,-4.360902255639089,78.65279032903217,9.53583269574088,0.2,1,1.5,2.1,0,2.8,45.3,41.5,44,0,0.4152177581785436,NA
DCS_H7,YF,DC,Resistor,2021,2.8231614140575063,7.337302979313346,21.999193044381,65.57258883198544,28.709029901785755,0.3,0.7,2.3,2.4,3.3,3.7,46.2,45.2,43.6,47.1,1.3575585458958002,5.445313855
DCS_H7,YF,DC,Resistor,2023,3.830988464699357,-20.612463125498074,-2.5105263157894653,84.14583191360128,-3.5683462673516266,0.2,1,1.9,2,0,3,45.1,44.9,45.3,0,0.2789202824409855,NA
DCS_H8,YF,DC,Resistor,2021,1.2533740880568671,-4.942714748503027,8.388565221905,47.36360558570213,62.00747163753697,0,2,2.2,2.6,2,1.1,44,40.7,40.4,46.3,1.9306113238187574,4.697350824
DCS_H8,YF,DC,Resistor,2023,3.2369238533972657,-1.152325019197772,-4.360902255639089,35.49317787884624,97.98904069661529,0.2,2,1.8,1.5,0,2.6,45.7,43,47.3,0,1.1490728238210643,NA
FNH_H1,FN,FN,Reactor,2021,3.628997388219813,24.355032099889932,33.65838612844617,8.99549037617515,51.506216601353756,0.4,1,2,3.1,1.9,5.1,46.4,45.1,48,47.7,1.2895345770620168,10.227683656
FNH_H1,FN,FN,Reactor,2023,3.9321543394122878,32.662006306899215,117.3759708737864,26.13766233766234,22.75652951699464,0.5,0.7,1.9,2.3,2,6.5,47.5,44.4,46.6,46.6,1.2466754592468938,NA
FNH_H2,FN,FN,Reactor,2021,1.9214389654419919,12.812033325390916,28.54423429970772,60.711860877529986,12.831868899180625,0.2,1.5,2.7,2.3,3.2,2.7,45.9,45.1,43.2,39.6,1.028990046243412,6.3922068445
FNH_H2,FN,FN,Reactor,2023,1.674609600441936,12.30949295179514,84.98798543689321,14.807792207792213,43.61520572450806,0.2,2,2.4,2.9,2.8,2.6,45.7,43.8,42.1,45.4,1.8826329301090445,NA
FNH_H3,FN,FN,Reactor,2021,2.999990525021285,28.69848860570333,25.13479974721542,60.711860877529986,14.7338859992875,0.3,1.4,2,1.2,3.2,3.3,46.9,45.5,47.5,45.6,0.9636986559814221,6.5775847185
FNH_H3,FN,FN,Reactor,2023,3.5375198208094325,34.49129476976237,109.9018203883495,9.142857142857148,38.60912343470484,0.4,1.6,1.9,1.9,2.2,5.4,44.4,45.3,44,45.5,1.4990851244151338,NA
FNH_H4,FN,FN,Reactor,2021,1.689146918301852,17.97708832502088,6.382909708507779,71.21674863561769,14.099880299251875,0.3,0.9,1.1,1.7,2.4,3.4,48.7,39.6,44.5,45.5,0.8162362632519946,6.471646647
FNH_H4,FN,FN,Reactor,2023,2.162691583223915,16.20772879873094,57.58276699029127,35.57922077922078,33.60304114490162,0.2,1.1,1.1,1.4,2.2,2.4,44,43.1,45.5,44.2,1.4017161597943644,NA
FNH_H5,FN,FN,Reactor,2021,1.6569831855621766,-5.396401103376284,20.020647918476975,71.21674863561769,8.39382899893125,0.1,1.4,2.3,0,3.6,1.7,46.9,39.6,0,46.7,0.5268246641512169,7.0896940485
FNH_H5,FN,FN,Reactor,2023,2.81990450236264,24.240881097542818,167.20364077669902,18.584415584415588,11.910017889087662,0.3,1.2,0,1,2.5,3.7,45.7,0,43,46.6,1.0613429535553152,NA
FNH_H6,FN,FN,Reactor,2021,2.2728447295135754,18.39770171326071,64.34329710087685,50.20697311944229,8.39382899893125,0.2,1.2,3.1,0,5.1,3.3,23.9,39.6,0,71.4,0.7370823796068668,9.388097055
FNH_H6,FN,FN,Reactor,2023,2.579097376976998,29.7189937262226,169.69502427184466,16.6961038961039,12.744364937388198,0.3,1.8,3,3,2.6,3.6,47.6,43.9,43.9,46.1,1.1431880941508612,NA
FNH_H7,FN,FN,Reactor,2021,1.8768337196084188,13.9908073426401,6.382909708507779,32.429470759601564,42.630136800855006,0.3,1.6,2.7,2.2,2.1,4.1,53.3,39.6,44.3,47.1,1.7240157541996455,8.2094479795
FNH_H7,FN,FN,Reactor,2023,4.141532875382139,21.77528704803069,-4.701820388349496,35.57922077922078,53.62737030411451,0.3,1.4,0.8,1.6,1.4,4,44.9,43.6,47.6,46.9,1.4763668856621575,NA
FNH_H8,FN,FN,Reactor,2021,2.4889059566079057,9.575088367191881,38.77253795718462,13.843900110677167,45.1661596009975,0.3,0.7,2.3,2.7,3.2,3.8,47.2,46.2,44.5,46.8,2.001369731335736,8.050365622
FNH_H8,FN,FN,Reactor,2023,4.813522884465806,26.644803741623235,99.93628640776699,13.863636363636369,38.60912343470484,0.4,1.6,1.9,2.3,2.1,5.2,46.2,44.7,45.6,47,1.9192066023812893,NA
FNH_V1,FN,FN,Vegetation,2021,1.5066169243220422,15.169831912013663,43.88668978592307,54.24731456486063,12.831868899180625,0.2,0.9,2.7,2.5,3.2,3.2,46.1,39.6,44.5,46.6,1.0358433452582747,5.7808498875000005
FNH_V1,FN,FN,Vegetation,2023,2.247164332639642,33.21581874438894,132.3242718446602,14.807792207792213,26.928264758497324,0.2,1.3,2,2.2,2.8,3.4,46.3,45.2,46.2,45.5,1.4311385219282595,NA
FNH_V2,FN,FN,Vegetation,2021,1.4724399759170774,14.407603660882515,37.06782068093847,63.13606574478099,9.027834698966874,0.2,1.5,1.9,3.1,3.3,2.6,47.5,43.5,44.8,46.6,0.716113503531619,5.9291725055
FNH_V2,FN,FN,Vegetation,2023,2.6246836790664703,30.727779484347174,129.83288834951455,33.690909090909095,11.910017889087662,0.3,0.8,0,2,2.7,3.6,46.7,0,45.3,45.7,1.152353659000803,NA
FNH_V3,FN,FN,Vegetation,2021,1.5665886130925788,30.41821382382693,25.13479974721542,66.36833890111568,10.295846099038124,0.3,1.2,3,2,3.3,3.9,44.4,45.9,48.2,45.3,0.7744426495896148,9.7858948965
FNH_V3,FN,FN,Vegetation,2023,3.396099777798188,34.77068941056687,147.27257281553398,11.97532467532468,24.425223613595715,0.4,0.7,2.5,2.3,2.8,5.8,45.6,44.9,44.6,44.7,1.2386492034357774,NA
FNH_V4,FN,FN,Vegetation,2021,2.2267492621609257,25.374496050568162,64.34329710087685,44.550495095856604,12.197863199145,0.3,1,2.4,2,3.1,4.4,47,45.7,46,47,1.0318465139249262,8.081575486
FNH_V4,FN,FN,Vegetation,2023,2.583478178020912,44.79419862902652,142.28980582524272,14.807792207792213,23.590876565295176,0.3,1.6,2.1,3.2,2.7,4.3,44.9,43.4,43.1,46.6,1.210042836557081,NA
FNH_V5,FN,FN,Vegetation,2021,2.60567091080845,13.857970961404058,30.24895157595387,28.389129314183215,38.82610260064125,0.4,1,3.1,2.2,2.7,5.3,46.7,45.3,45.6,47.5,1.433473008024765,9.1910276675
FNH_V5,FN,FN,Vegetation,2023,4.189980815447906,15.1088055590987,99.93628640776699,4.422077922077928,46.95259391771021,0.4,1.3,1.7,2.1,2.1,5.9,46.4,44.4,45.8,46.6,1.2995708171389717,NA
FNH_V6,FN,FN,Vegetation,2021,2.95170405409464,14.672563268558386,23.43008247096927,54.24731456486063,21.07394299964375,0.3,0.9,2.5,2.2,3,4.2,43.2,39.6,48.4,46.4,1.1648113836332343,8.5731685755
FNH_V6,FN,FN,Vegetation,2023,3.8574846798263493,14.396272739259935,37.65169902912623,15.751948051948057,57.79910554561719,0.4,2,2.1,2.3,2.4,5.2,44.9,43.6,44.8,48,1.457052163413035,NA
FNH_V7,FN,FN,Vegetation,2021,1.8004979315112806,24.311008762445855,42.18197250967692,11.419695243426158,47.70218240114001,0.6,1.2,2.6,2.2,3.1,8.5,46.5,44.4,48.2,46.2,1.660868731057367,8.0758636495
FNH_V7,FN,FN,Vegetation,2023,6.077992512808984,49.75158764781961,99.93628640776699,11.031168831168836,41.11216457960645,0.6,1.1,0.8,2,2,7.5,46,45.7,44.6,47.1,1.3652279584234124,NA
FNH_V8,FN,FN,Vegetation,2021,3.292073321744284,20.870701806883034,40.47725523343077,38.08594878318725,26.779994299964375,0.4,0.8,3.1,2.3,2.3,5.7,43.3,43.9,44.3,46.6,1.3498851400007317,8.722077247
